accepted_fraction_mean,accepted_fraction_std,avg_reward_mean,avg_reward_std,avg_tokens_per_sec_mean,avg_tokens_per_sec_std,dropped_fraction_mean,dropped_fraction_std,dropped_stale_count_mean,dropped_stale_count_std,effective_updates_per_second_mean,effective_updates_per_second_std,max_staleness_mean,max_staleness_std,mean_staleness_mean,mean_staleness_std,mode,n_runs,pass_rate_mean,pass_rate_per_update_mean,pass_rate_per_update_std,pass_rate_std,reward_per_second_mean,reward_per_second_std,reward_per_update_mean,reward_per_update_std,seed,staleness_k,update_count_mean,update_count_std,wall_clock_sec_mean,wall_clock_sec_std
0.4166666666666667,0.0,0.3333333333333333,0.0,1700902.0324514105,0.0,0.5833333333333334,0.0,7.0,0.0,9.892144758239024,0.0,0.0,0.0,0.0,0.0,async_train,1,0.2,0.5,0.0,0.0,8.243453965199185,0.0,0.8333333333333333,0.0,0,0,2.0,0.0,0.2021806240081787,0.0
1.0,0.0,0.27777777777777773,0.0,536668.0645309988,0.0,0.0,0.0,0.0,0.0,8.581742986491998,0.0,0.0,0.0,0.0,0.0,sync_train,1,0.16666666666666666,0.6666666666666666,0.0,0.0,9.535269984991109,0.0,1.111111111111111,0.0,0,,3.0,0.0,0.3495793342590332,0.0
